OWNER_ID,COMPANY_ID,OWNER_NAME,NATIONALITY_COUNTRY_ID,RESIDENCE_COUNTRY_ID,OWNERSHIP_PERCENTAGE,IS_PEP,PEP_POSITION,SANCTIONS_MATCH,VERIFIED_DATE,CREATED_AT,UPDATED_AT,OWNER_NAME_NORMALIZED
49761,4978,Jules Nienow,15,15,43.6,True,,False,2026-02-24,2015-08-14 13:45:01,2026-06-24 16:17:32,JULES NIENOW
49775,4984,Misty Volkman,15,15,27.39,True,,False,2026-04-24,2022-09-06 21:57:31,2026-06-24 16:17:32,MISTY VOLKMAN
49787,4988,Cedrick Legros,21,21,47.11,True,,False,2025-10-24,2023-05-13 14:43:44,2026-06-24 16:17:32,CEDRICK LEGROS
37896,244,Malachi Kling,15,15,44.47,False,,True,2026-03-24,2017-08-27 18:21:45,2026-06-24 16:17:32,MALACHI KLING
39317,799,Jared Hammes,15,15,44.57,False,,True,2026-04-24,2025-11-19 16:16:58,2026-06-24 16:17:32,JARED HAMMES
39594,912,Christelle Weber,15,15,64.24,False,,True,2025-11-24,2024-04-22 05:58:24,2026-06-24 16:17:32,CHRISTELLE WEBER
40223,1160,Sierra Sanford,19,19,14,False,,True,2026-02-24,2019-01-19 00:54:20,2026-06-24 16:17:32,SIERRA SANFORD
41018,1468,Broderick Mayer,21,21,28,False,,True,2026-04-24,2001-02-16 04:10:42,2026-06-24 16:17:32,BRODERICK MAYER
41460,1643,Kristin Emmerich,15,15,36.95,False,,True,2026-06-24,2014-02-21 18:41:11,2026-06-24 16:17:32,KRISTIN EMMERICH
42714,2148,Zetta Gibson,19,19,48.11,False,,True,2025-12-24,2025-10-15 17:09:54,2026-06-24 16:17:32,ZETTA GIBSON
42906,2225,Filiberto Beier,21,21,16.68,False,,True,2026-06-24,2025-07-03 03:19:33,2026-06-24 16:17:32,FILIBERTO BEIER
43143,2327,Autumn Haley,19,19,17.01,False,,True,2026-05-24,2009-11-18 09:01:03,2026-06-24 16:17:32,AUTUMN HALEY
43160,2335,Derrick Adams,19,19,31.31,False,,True,2025-11-24,2024-04-08 16:31:50,2026-06-24 16:17:32,DERRICK ADAMS
44881,3030,Ana Larson,21,21,58.47,False,,True,2025-08-24,2024-07-31 14:24:58,2026-06-24 16:17:32,ANA LARSON
45105,3119,Max Bauch,15,15,25.82,False,,True,2026-06-24,2022-07-13 02:02:00,2026-06-24 16:17:32,MAX BAUCH
46455,3656,Adella Trantow,15,15,32.01,True,,True,2026-03-24,2019-04-15 19:44:41,2026-06-24 16:17:32,ADELLA TRANTOW
46914,3848,Lillian Jacobs,21,21,43.7,False,,True,2026-02-24,2003-04-04 13:19:09,2026-06-24 16:17:32,LILLIAN JACOBS
47054,3901,Chaya Wiza,15,15,38.66,False,,True,2026-02-24,2019-07-29 04:35:15,2026-06-24 16:17:32,CHAYA WIZA
47459,4069,Hannah Simonis,21,21,42.85,False,,True,2025-08-24,2010-12-18 01:28:43,2026-06-24 16:17:32,HANNAH SIMONIS
47830,4226,Mireille Stoltenberg,15,15,64.35,False,,True,2026-06-24,2007-08-28 15:50:53,2026-06-24 16:17:32,MIREILLE STOLTENBERG
47839,4230,Joaquin McLaughlin,21,21,34.54,False,,True,2026-01-24,2024-04-13 00:09:59,2026-06-24 16:17:32,JOAQUIN MCLAUGHLIN
48268,4402,Cathy Wolf,15,15,38.14,False,,True,2026-06-24,2014-06-22 20:30:25,2026-06-24 16:17:32,CATHY WOLF
48459,4476,Cory Gutmann,15,15,50.53,False,,True,2026-01-24,2012-08-15 19:56:21,2026-06-24 16:17:32,CORY GUTMANN
48483,4483,Dylan Romaguera,21,21,43.76,False,,True,2026-02-24,2015-05-10 17:08:05,2026-06-24 16:17:32,DYLAN ROMAGUERA
48792,4603,Valerie Kuhn,15,15,42.1,True,,True,2025-12-24,2019-08-23 19:03:46,2026-06-24 16:17:32,VALERIE KUHN
48963,4667,Arch Bartell,15,15,25.02,False,,True,2026-01-24,2011-12-18 15:45:18,2026-06-24 16:17:32,ARCH BARTELL
41556,1684,Ludie Murray,19,19,51,False,,False,2026-01-24,2016-11-22 21:23:52,2026-06-24 16:17:32,LUDIE MURRAY
41084,1492,Adriana Bosco,15,15,51,False,,False,2026-05-24,2014-10-08 13:23:18,2026-06-24 16:17:32,ADRIANA BOSCO
45991,3467,Carolyn Schumm,15,15,51,False,,False,2026-04-24,2007-05-13 19:29:24,2026-06-24 16:17:32,CAROLYN SCHUMM
44437,2850,Mara Hudson,19,19,51,False,,False,2025-09-24,2016-02-18 11:53:43,2026-06-24 16:17:32,MARA HUDSON
45328,3201,Ellsworth Lubowitz,15,15,51,False,,False,2026-04-24,2016-03-12 08:52:38,2026-06-24 16:17:32,ELLSWORTH LUBOWITZ
40075,1102,Tremayne Kunze,19,19,51,False,,False,2026-02-24,2007-05-17 23:17:18,2026-06-24 16:17:32,TREMAYNE KUNZE
42984,2264,Hanna Hilpert,15,15,51,False,,False,2025-07-24,2014-10-24 19:19:31,2026-06-24 16:17:32,HANNA HILPERT
43536,2495,Hershel Mann,15,15,51,False,,False,2026-04-24,2018-10-13 10:50:30,2026-06-24 16:17:32,HERSHEL MANN
48323,4422,Bessie Ratke,19,19,51,False,,True,2026-02-24,2012-02-16 02:33:11,2026-06-24 16:17:32,BESSIE RATKE
47618,4131,Zane Hilll,19,19,51,False,,False,2025-10-24,2014-10-08 05:42:24,2026-06-24 16:17:32,ZANE HILLL
48227,4385,Cheyenne Windler,19,19,51,False,,False,2025-12-24,2014-12-31 07:11:48,2026-06-24 16:17:32,CHEYENNE WINDLER
39357,816,Norval Grant,15,15,51,False,,False,2026-04-24,2023-01-17 21:21:30,2026-06-24 16:17:32,NORVAL GRANT
46142,3524,Liza Marquardt,15,15,51,True,,False,2025-09-24,2019-09-19 19:42:29,2026-06-24 16:17:32,LIZA MARQUARDT
44349,2814,Jamarcus Runolfsdottir,15,15,22,False,,False,2025-12-24,1994-12-02 06:52:49,2026-06-24 16:17:32,JAMARCUS RUNOLFSDOTTIR
41686,1734,Ida Kuhlman,19,19,51,False,,False,2025-10-24,2019-06-03 16:59:32,2026-06-24 16:17:32,IDA KUHLMAN
41052,1481,Alice Aufderhar,15,15,51,False,,False,2026-03-24,2010-06-20 18:42:39,2026-06-24 16:17:32,ALICE AUFDERHAR
41056,1482,Ellie Deckow,15,15,51,False,,False,2026-02-24,2016-04-24 00:51:02,2026-06-24 16:17:32,ELLIE DECKOW
46971,3870,Keshawn Hills,19,19,51,False,,False,2026-06-24,2021-03-03 13:45:38,2026-06-24 16:17:32,KESHAWN HILLS
41792,1770,Albertha Waters,15,15,51,False,,False,2025-12-24,2024-07-03 08:51:22,2026-06-24 16:17:32,ALBERTHA WATERS
44595,2910,Freda Gerhold,19,19,51,False,,False,2025-09-24,2018-12-08 14:18:08,2026-06-24 16:17:32,FREDA GERHOLD
45702,3358,Leanne Mraz,15,15,51,False,,False,2025-08-24,2024-02-02 01:09:04,2026-06-24 16:17:32,LEANNE MRAZ
49258,4784,Quinton Bayer,19,19,22,False,,False,2025-07-24,2013-07-25 14:49:22,2026-06-24 16:17:32,QUINTON BAYER
37527,103,Mohamed Corkery,15,15,22,False,,False,2026-04-24,2005-06-26 15:11:50,2026-06-24 16:17:32,MOHAMED CORKERY
41417,1625,Aniyah Cassin,15,15,51,False,,False,2026-02-24,2024-07-29 04:14:45,2026-06-24 16:17:32,ANIYAH CASSIN
40499,1270,Mozelle Kovacek,15,15,51,False,,True,2025-10-24,2018-10-15 10:05:55,2026-06-24 16:17:32,MOZELLE KOVACEK
49271,4790,Jerry Bogan,15,15,51,False,,False,2026-06-24,2022-06-03 18:22:54,2026-06-24 16:17:32,JERRY BOGAN
45199,3156,Dorothea Altenwerth,15,15,51,False,,False,2025-08-24,2025-02-15 02:57:19,2026-06-24 16:17:32,DOROTHEA ALTENWERTH
41007,1466,Misty Beatty,15,15,51,False,,False,2025-12-24,2012-11-04 21:16:37,2026-06-24 16:17:32,MISTY BEATTY
41670,1727,Cristopher Huels,15,15,51,False,,False,2025-09-24,2011-06-19 17:29:07,2026-06-24 16:17:32,CRISTOPHER HUELS
48967,4668,Merl Abshire,21,21,22,True,,False,2025-12-24,2026-06-08 09:00:29,2026-06-24 16:17:32,MERL ABSHIRE
39831,1007,Mafalda Padberg,15,15,51,False,,False,2026-05-24,2017-01-11 15:47:39,2026-06-24 16:17:32,MAFALDA PADBERG
43764,2581,Celestine Morar,19,19,51,False,,False,2025-08-24,2017-11-26 21:40:49,2026-06-24 16:17:32,CELESTINE MORAR
39438,850,Birdie Kling,21,21,51,False,,False,2026-04-24,2025-08-11 01:28:39,2026-06-24 16:17:32,BIRDIE KLING
44297,2792,Macie Hirthe,15,15,51,True,,False,2025-10-24,2023-10-26 05:33:52,2026-06-24 16:17:32,MACIE HIRTHE
44694,2955,Caterina Goyette,19,19,51,False,,False,2026-04-24,2012-09-24 16:35:24,2026-06-24 16:17:32,CATERINA GOYETTE
40389,1223,Maddison Howell,19,19,51,False,,False,2026-01-24,2023-07-31 17:55:34,2026-06-24 16:17:32,MADDISON HOWELL
37459,74,Christophe Adams,19,19,22,False,,False,2025-10-24,2013-09-27 03:34:27,2026-06-24 16:17:32,CHRISTOPHE ADAMS
46654,3739,Adeline Strosin,15,15,22,False,,False,2026-04-24,2023-12-30 23:02:17,2026-06-24 16:17:32,ADELINE STROSIN
45618,3320,Kaley Schmitt,15,15,51,False,,False,2025-08-24,2000-12-10 18:02:56,2026-06-24 16:17:32,KALEY SCHMITT
40617,1316,Robert Crooks,19,19,22,False,,False,2025-09-24,2022-11-25 03:22:06,2026-06-24 16:17:32,ROBERT CROOKS
42301,1984,Mariela Reilly,15,15,22,False,,False,2026-01-24,2024-10-16 11:44:37,2026-06-24 16:17:32,MARIELA REILLY
44427,2844,Laron Robel,21,21,22,False,,False,2025-09-24,2018-10-21 16:32:15,2026-06-24 16:17:32,LARON ROBEL
41575,1690,Davon Weissnat,15,15,51,False,,False,2026-03-24,2020-11-23 03:29:53,2026-06-24 16:17:32,DAVON WEISSNAT
45522,3281,Americo Morar,21,21,51,False,,False,2025-07-24,2003-04-26 20:39:53,2026-06-24 16:17:32,AMERICO MORAR
37462,75,Alexandrine Borer,3,3,12.35,False,,False,2025-11-24,2020-11-01 00:09:24,2026-06-24 16:17:32,ALEXANDRINE BORER
37514,97,Juston Prosacco,16,16,35.45,False,,False,2025-11-24,2021-09-15 17:30:05,2026-06-24 16:17:32,JUSTON PROSACCO
37621,143,Gia Rath,16,16,55.44,False,,False,2025-11-24,2020-04-08 12:27:19,2026-06-24 16:17:32,GIA RATH
37941,261,Keanu Vandervort,16,16,41.81,False,,False,2025-11-24,2000-12-19 08:35:09,2026-06-24 16:17:32,KEANU VANDERVORT
38186,355,Tod Schmeler,16,16,25.85,False,,False,2025-11-24,2022-08-15 17:05:19,2026-06-24 16:17:32,TOD SCHMELER
38283,393,Forest Heller,3,3,48.77,False,,False,2025-11-24,2022-05-11 02:56:57,2026-06-24 16:17:32,FOREST HELLER
38359,421,Houston Batz,3,3,62.49,False,,False,2025-11-24,2019-12-27 10:25:34,2026-06-24 16:17:32,HOUSTON BATZ
38671,546,Esmeralda Leannon,16,16,19.68,False,,False,2025-11-24,1998-04-24 11:55:10,2026-06-24 16:17:32,ESMERALDA LEANNON
38885,628,Myrtle Johnson,16,16,14.36,False,,False,2025-11-24,2018-03-20 04:28:25,2026-06-24 16:17:32,MYRTLE JOHNSON
38905,636,Tess Welch,3,3,18.07,False,,False,2025-11-24,2017-09-07 01:54:35,2026-06-24 16:17:32,TESS WELCH
38963,659,Addison Leuschke,21,21,19.14,False,,False,2025-11-24,2017-02-22 22:57:11,2026-06-24 16:17:32,ADDISON LEUSCHKE
38990,670,Efren Olson,3,3,17.77,False,,False,2025-11-24,2011-08-25 22:53:21,2026-06-24 16:17:32,EFREN OLSON
39116,719,Verlie Lubowitz,21,21,13.1,False,,False,2025-11-24,2012-10-29 06:23:52,2026-06-24 16:17:32,VERLIE LUBOWITZ
39306,795,Herminio Davis,3,3,51.61,False,,False,2025-11-24,2025-07-25 17:22:10,2026-06-24 16:17:32,HERMINIO DAVIS
39576,905,Candace Cassin,16,16,62.93,False,,False,2025-11-24,2013-09-23 01:08:23,2026-06-24 16:17:32,CANDACE CASSIN
39862,1018,Marilou Nader,16,16,34.23,False,,False,2025-11-24,2025-04-22 10:56:30,2026-06-24 16:17:32,MARILOU NADER
39910,1037,Chelsie Treutel,3,3,37.48,False,,False,2025-11-24,2024-06-04 13:14:28,2026-06-24 16:17:32,CHELSIE TREUTEL
40181,1144,Kareem Barton,16,16,32.79,False,,False,2025-11-24,2016-11-15 22:47:20,2026-06-24 16:17:32,KAREEM BARTON
40201,1153,Houston Kemmer,3,3,33.13,False,,False,2025-11-24,2026-06-15 02:02:20,2026-06-24 16:17:32,HOUSTON KEMMER
40437,1243,Lela Dooley,16,16,16.11,False,,False,2025-11-24,2023-04-07 17:19:30,2026-06-24 16:17:32,LELA DOOLEY
40459,1252,Aurelia Baumbach,3,3,48.45,False,,False,2025-11-24,2009-09-11 05:51:06,2026-06-24 16:17:32,AURELIA BAUMBACH
40745,1365,Heather Ritchie,3,3,26.01,False,,False,2025-11-24,2025-02-02 03:39:31,2026-06-24 16:17:32,HEATHER RITCHIE
40779,1379,Myra Fisher,21,21,54.57,False,,False,2025-11-24,2022-09-09 03:57:47,2026-06-24 16:17:32,MYRA FISHER
40880,1417,Erich West,3,3,11.66,False,,False,2025-11-24,2011-11-10 19:49:57,2026-06-24 16:17:32,ERICH WEST
40964,1450,Jonatan Ritchie,3,3,39.3,False,,False,2025-11-24,2011-08-17 00:19:21,2026-06-24 16:17:32,JONATAN RITCHIE
41260,1565,Stone Langosh,16,16,57.82,False,,False,2025-11-24,2005-12-27 19:19:36,2026-06-24 16:17:32,STONE LANGOSH
41398,1616,Jarret Gorczany,3,3,41.08,False,,False,2025-11-24,2021-06-16 06:52:42,2026-06-24 16:17:32,JARRET GORCZANY
41409,1621,Marilie Osinski,16,16,13.23,False,,False,2025-11-24,2026-03-01 01:23:45,2026-06-24 16:17:32,MARILIE OSINSKI
41489,1652,Loyal Cronin,21,21,44.21,False,,False,2025-11-24,2019-01-30 18:50:07,2026-06-24 16:17:32,LOYAL CRONIN
41528,1671,Gerhard Veum,16,16,39.76,False,,False,2025-11-24,2016-08-16 21:26:22,2026-06-24 16:17:32,GERHARD VEUM
41927,1820,Justine Terry,3,3,49.23,False,,False,2025-11-24,2011-12-05 03:10:36,2026-06-24 16:17:32,JUSTINE TERRY
42060,1881,Holden Prohaska,3,3,34.44,False,,False,2025-11-24,2025-02-27 04:27:36,2026-06-24 16:17:32,HOLDEN PROHASKA
42218,1942,June Brown,21,21,56.64,False,,False,2025-11-24,2019-04-11 10:54:08,2026-06-24 16:17:32,JUNE BROWN
42437,2038,Brendan Dietrich,3,3,31.68,False,,False,2025-11-24,2015-07-05 18:44:08,2026-06-24 16:17:32,BRENDAN DIETRICH
42461,2049,Andrew Bosco,21,21,36.87,False,,False,2025-11-24,2026-04-02 15:14:52,2026-06-24 16:17:32,ANDREW BOSCO
42543,2083,Marina Hane,21,21,51.79,False,,False,2025-11-24,2008-11-06 11:31:14,2026-06-24 16:17:32,MARINA HANE
42698,2140,Alba Metz,3,3,20.63,False,,False,2025-11-24,2003-07-08 09:40:07,2026-06-24 16:17:32,ALBA METZ
42755,2166,Mac Quigley,3,3,49.92,False,,False,2025-11-24,2024-09-08 13:00:10,2026-06-24 16:17:32,MAC QUIGLEY
42796,2182,Marlene Klocko,21,21,68.44,False,,False,2025-11-24,2020-02-06 08:20:28,2026-06-24 16:17:32,MARLENE KLOCKO
42861,2209,Rosalinda Rutherford,3,3,14.4,False,,False,2025-11-24,2026-05-01 22:36:02,2026-06-24 16:17:32,ROSALINDA RUTHERFORD
42958,2251,Kennedi Crona,3,3,48.05,False,,False,2025-11-24,2008-10-17 04:54:46,2026-06-24 16:17:32,KENNEDI CRONA
43039,2286,Heaven Schaden,16,16,30.82,False,,False,2025-11-24,2017-01-19 18:31:45,2026-06-24 16:17:32,HEAVEN SCHADEN
43077,2302,Junior Collier,21,21,42.79,False,,False,2025-11-24,2015-03-27 22:25:42,2026-06-24 16:17:32,JUNIOR COLLIER
43164,2337,Madaline Keeling,3,3,26.01,False,,False,2025-11-24,2021-05-11 21:08:25,2026-06-24 16:17:32,MADALINE KEELING
43184,2345,Nyasia Kozey,21,21,19.03,False,,False,2025-11-24,2026-03-27 14:52:02,2026-06-24 16:17:32,NYASIA KOZEY
43342,2418,Lamar Armstrong,21,21,58.52,False,,False,2025-11-24,2024-11-14 15:16:18,2026-06-24 16:17:32,LAMAR ARMSTRONG
43501,2483,Nolan Schmeler,3,3,31.94,False,,False,2025-11-24,2021-07-04 21:27:40,2026-06-24 16:17:32,NOLAN SCHMELER
43808,2596,Reggie Beer,16,16,62.95,False,,False,2025-11-24,2002-08-19 12:26:01,2026-06-24 16:17:32,REGGIE BEER
44633,2926,Araceli Beier,3,3,31.9,False,,False,2025-11-24,2025-08-10 04:35:10,2026-06-24 16:17:32,ARACELI BEIER
44651,2936,Imani Senger,16,16,58.1,False,,False,2025-11-24,2024-04-20 20:08:42,2026-06-24 16:17:32,IMANI SENGER
44853,3019,Piper Beahan,3,3,34.87,False,,False,2025-11-24,2013-11-02 05:30:44,2026-06-24 16:17:32,PIPER BEAHAN
44906,3039,Lavern Kovacek,16,16,45.32,False,,False,2025-11-24,2013-06-27 01:14:55,2026-06-24 16:17:32,LAVERN KOVACEK
45087,3112,Dawn Dicki,3,3,39.95,False,,False,2025-11-24,2020-02-08 02:11:45,2026-06-24 16:17:32,DAWN DICKI
45282,3184,Scarlett McClure,3,3,23.88,False,,False,2025-11-24,2022-10-09 06:15:27,2026-06-24 16:17:32,SCARLETT MCCLURE
45446,3247,Lorenza Crist,16,16,36.89,False,,False,2025-11-24,2024-12-19 23:27:10,2026-06-24 16:17:32,LORENZA CRIST
45689,3352,Jocelyn Feil,3,3,35.14,False,,False,2025-11-24,2020-09-29 23:13:16,2026-06-24 16:17:32,JOCELYN FEIL
45715,3363,Ally Konopelski,3,3,60.22,False,,False,2025-11-24,2015-11-24 11:42:34,2026-06-24 16:17:32,ALLY KONOPELSKI
45849,3411,Brannon Fadel,3,3,15.06,False,,False,2025-11-24,2010-05-23 10:26:32,2026-06-24 16:17:32,BRANNON FADEL
46127,3519,Kenyatta Watsica,16,16,43.32,False,,False,2025-11-24,2013-11-03 18:09:21,2026-06-24 16:17:32,KENYATTA WATSICA
46341,3608,Tyrel Halvorson,16,16,40.79,False,,False,2025-11-24,2022-04-04 20:14:47,2026-06-24 16:17:32,TYREL HALVORSON
46415,3639,Nat Schoen,16,16,27.77,False,,False,2025-11-24,1995-04-10 00:05:29,2026-06-24 16:17:32,NAT SCHOEN
46608,3722,Andreanne Shanahan,16,16,41.73,False,,False,2025-11-24,2021-04-10 22:10:59,2026-06-24 16:17:32,ANDREANNE SHANAHAN
47203,3962,Elinor Beatty,16,16,16,False,,False,2025-11-24,2002-08-13 17:44:04,2026-06-24 16:17:32,ELINOR BEATTY
47307,4007,Dawson Hagenes,16,16,31.53,False,,False,2025-11-24,2013-08-27 00:05:03,2026-06-24 16:17:32,DAWSON HAGENES
47442,4062,Glenda Bernhard,16,16,46.56,False,,False,2025-11-24,2011-01-06 18:41:58,2026-06-24 16:17:32,GLENDA BERNHARD
47492,4082,Forrest Daugherty,16,16,19.18,False,,False,2025-11-24,2020-06-07 19:37:56,2026-06-24 16:17:32,FORREST DAUGHERTY
47718,4177,Margaretta Wyman,3,3,31.99,False,,False,2025-11-24,2020-03-25 21:55:48,2026-06-24 16:17:32,MARGARETTA WYMAN
47983,4292,Rhoda Lehner,3,3,63.4,False,,False,2025-11-24,2017-05-06 07:26:49,2026-06-24 16:17:32,RHODA LEHNER
47992,4296,Berta Schulist,16,16,47.95,False,,False,2025-11-24,2014-02-13 01:07:44,2026-06-24 16:17:32,BERTA SCHULIST
48315,4419,Efren Heller,16,16,39.56,False,,False,2025-11-24,2019-06-29 11:59:06,2026-06-24 16:17:32,EFREN HELLER
48349,4432,Abigail Gerhold,16,16,49.44,False,,False,2025-11-24,2003-12-01 04:09:22,2026-06-24 16:17:32,ABIGAIL GERHOLD
48724,4577,Scotty Abbott,16,16,40.69,False,,False,2025-11-24,2013-09-11 23:49:11,2026-06-24 16:17:32,SCOTTY ABBOTT
48753,4586,Dayana Emard,16,16,31.44,False,,False,2025-11-24,2022-08-12 15:58:03,2026-06-24 16:17:32,DAYANA EMARD
48795,4604,Kelli Wyman,16,16,41.1,False,,False,2025-11-24,2023-05-24 10:53:53,2026-06-24 16:17:32,KELLI WYMAN
49057,4700,Meta Klein,3,3,28.26,False,,False,2025-11-24,2025-02-06 21:59:08,2026-06-24 16:17:32,META KLEIN
49068,4704,Frieda Haley,3,3,54,False,,False,2025-11-24,2013-07-12 03:47:11,2026-06-24 16:17:32,FRIEDA HALEY
49242,4778,Kathryne Champlin,3,3,49.98,False,,False,2025-11-24,1997-03-04 22:04:54,2026-06-24 16:17:32,KATHRYNE CHAMPLIN
49519,4889,William Hermiston,16,16,33.91,False,,False,2025-11-24,2016-11-20 03:09:50,2026-06-24 16:17:32,WILLIAM HERMISTON
49671,4947,Isadore Farrell,3,3,12.03,False,,False,2025-11-24,2017-11-13 17:38:37,2026-06-24 16:17:32,ISADORE FARRELL
49706,4959,Brenda Roberts,16,16,46.58,False,,False,2025-11-24,2023-06-30 18:23:09,2026-06-24 16:17:32,BRENDA ROBERTS
49806,4998,Kurtis Moore,16,16,24.59,False,,False,2025-11-24,2000-04-16 02:23:52,2026-06-24 16:17:32,KURTIS MOORE
37330,15,Hailey Breitenberg,16,16,17.81,False,,False,2026-01-24,2026-06-05 16:37:16,2026-06-24 16:17:32,HAILEY BREITENBERG
37361,30,Destin Kertzmann,16,16,68.62,False,,False,2026-02-24,1996-09-22 16:13:56,2026-06-24 16:17:32,DESTIN KERTZMANN
37418,54,Javonte Schaden,16,16,49.92,False,,False,2025-09-24,2018-10-20 07:38:11,2026-06-24 16:17:32,JAVONTE SCHADEN
37419,54,Erick Macejkovic,16,16,11.18,False,,False,2025-07-24,2018-10-20 07:38:11,2026-06-24 16:17:32,ERICK MACEJKOVIC
37467,78,Joanny Wyman,16,16,33.87,False,,False,2025-12-24,2018-05-06 08:08:03,2026-06-24 16:17:32,JOANNY WYMAN
37503,91,Arianna Kulas,16,16,37.26,False,,False,2025-08-24,2025-09-13 18:16:50,2026-06-24 16:17:32,ARIANNA KULAS
37578,122,Emie Windler,16,16,35.03,False,,False,2026-05-24,2020-10-19 02:14:18,2026-06-24 16:17:32,EMIE WINDLER
37605,137,Eriberto Blick,16,16,50.7,False,,False,2025-12-24,2020-02-22 13:47:09,2026-06-24 16:17:32,ERIBERTO BLICK
37764,194,Fay Cartwright,16,16,50.54,False,,False,2025-07-24,2025-12-12 10:13:51,2026-06-24 16:17:32,FAY CARTWRIGHT
38050,305,Isaac Ruecker,16,16,39.76,False,,False,2026-06-24,2008-06-04 08:49:03,2026-06-24 16:17:32,ISAAC RUECKER
38105,324,Rogelio Bashirian,16,16,35.53,False,,False,2025-07-24,2011-03-10 09:29:07,2026-06-24 16:17:32,ROGELIO BASHIRIAN
38287,395,Chandler Smitham,16,16,31.23,False,,False,2026-03-24,2020-11-27 19:57:02,2026-06-24 16:17:32,CHANDLER SMITHAM
38433,449,Keanu Stehr,16,16,31.33,False,,False,2026-02-24,2021-06-07 20:08:25,2026-06-24 16:17:32,KEANU STEHR
38496,475,Viviane Thiel,16,16,21.11,False,,False,2026-06-24,2016-12-13 08:37:47,2026-06-24 16:17:32,VIVIANE THIEL
38519,486,Nedra Wilkinson,16,16,17.04,False,,False,2025-07-24,2023-09-09 10:27:41,2026-06-24 16:17:32,NEDRA WILKINSON
38544,497,Josue Farrell,16,16,59.42,False,,False,2026-04-24,2010-09-06 18:35:59,2026-06-24 16:17:32,JOSUE FARRELL
38570,506,Jamar Baumbach,16,16,42.36,False,,False,2026-06-24,2025-07-05 01:30:29,2026-06-24 16:17:32,JAMAR BAUMBACH
38706,560,Anita Koss,16,16,44.05,False,,False,2026-05-24,2023-03-25 12:58:25,2026-06-24 16:17:32,ANITA KOSS
38782,590,Camron Ebert,16,16,45.68,False,,False,2026-01-24,2023-11-17 00:21:03,2026-06-24 16:17:32,CAMRON EBERT
38784,591,Gretchen Greenfelder,16,16,47.44,False,,False,2026-03-24,2022-10-02 12:50:38,2026-06-24 16:17:32,GRETCHEN GREENFELDER
38935,649,Mellie Nitzsche,16,16,11.43,False,,False,2026-01-24,2022-06-04 08:42:07,2026-06-24 16:17:32,MELLIE NITZSCHE
39023,682,Trinity Olson,16,16,16.51,False,,False,2026-02-24,1999-10-19 10:16:10,2026-06-24 16:17:32,TRINITY OLSON
39024,682,Emiliano Murphy,16,16,15.46,False,,False,2026-05-24,1999-10-19 10:16:10,2026-06-24 16:17:32,EMILIANO MURPHY
39082,708,Jessy Davis,16,16,65.85,False,,False,2026-04-24,2024-12-03 05:41:02,2026-06-24 16:17:32,JESSY DAVIS
39180,742,Randy Konopelski,16,16,25.46,False,,False,2026-01-24,2019-08-07 05:43:34,2026-06-24 16:17:32,RANDY KONOPELSKI
39430,848,Adalberto Heller,16,16,53.95,False,,False,2026-06-24,2009-04-20 12:37:43,2026-06-24 16:17:32,ADALBERTO HELLER
39626,924,Dexter Kessler,16,16,30.16,False,,False,2026-04-24,2016-11-16 15:56:41,2026-06-24 16:17:32,DEXTER KESSLER
39691,949,Zoey Hartmann,16,16,31.99,False,,False,2025-12-24,2025-10-20 09:46:57,2026-06-24 16:17:32,ZOEY HARTMANN
39698,950,Myrtle Barton,16,16,37.8,False,,False,2025-10-24,2015-02-27 19:49:42,2026-06-24 16:17:32,MYRTLE BARTON
39879,1024,Trace Effertz,16,16,22.37,False,,False,2025-10-24,2023-09-04 06:33:58,2026-06-24 16:17:32,TRACE EFFERTZ
39881,1025,Elmo Carroll,16,16,68.03,False,,False,2025-07-24,2025-05-21 23:56:53,2026-06-24 16:17:32,ELMO CARROLL
39961,1055,Crystel Donnelly,16,16,32.57,False,,False,2025-10-24,2018-07-09 23:39:05,2026-06-24 16:17:32,CRYSTEL DONNELLY
40025,1082,Jayce Mueller,16,16,41.21,False,,False,2026-02-24,2003-03-15 16:16:32,2026-06-24 16:17:32,JAYCE MUELLER
40030,1084,Jed Ritchie,16,16,49.85,False,,False,2025-09-24,2019-06-18 13:14:44,2026-06-24 16:17:32,JED RITCHIE
40135,1125,Bernita Bergnaum,16,16,28.84,False,,False,2025-09-24,2024-01-13 02:22:40,2026-06-24 16:17:32,BERNITA BERGNAUM
40137,1126,Prudence Considine,16,16,14.81,False,,False,2026-01-24,2008-04-25 17:20:37,2026-06-24 16:17:32,PRUDENCE CONSIDINE
40169,1138,Tara Reichert,16,16,15.83,False,,False,2026-05-24,2015-09-22 18:58:19,2026-06-24 16:17:32,TARA REICHERT
40257,1175,Meaghan Skiles,16,16,41.46,False,,False,2025-09-24,2025-08-05 18:44:23,2026-06-24 16:17:32,MEAGHAN SKILES
40321,1198,Renee Lockman,16,16,30.01,False,,False,2025-08-24,2019-07-05 02:35:41,2026-06-24 16:17:32,RENEE LOCKMAN
40351,1207,Jailyn Pagac,16,16,16.1,False,,False,2026-05-24,2011-01-14 17:48:31,2026-06-24 16:17:32,JAILYN PAGAC
40432,1242,Teagan Bartoletti,16,16,59.71,False,,False,2026-03-24,2023-01-22 15:11:22,2026-06-24 16:17:32,TEAGAN BARTOLETTI
40504,1271,Duane Homenick,16,16,19.62,False,,False,2026-05-24,2025-01-20 20:56:30,2026-06-24 16:17:32,DUANE HOMENICK
