SANCTIONS_ID,LIST_SOURCE,ENTITY_TYPE,ENTITY_NAME,ALIASES,COUNTRY_ID,PROGRAM,SANCTIONS_TYPE,EFFECTIVE_DATE,EXPIRY_DATE,IS_ACTIVE,LAST_UPDATED
1951,OFAC,INDIVIDUAL,Harmon Schinner,[],5,CUBA,SDN,2026-04-10,,True,2026-06-24 16:17:32
1952,UK,ORGANIZATION,Splunk,[],4,VENEZUELA,SDN,2026-04-03,,True,2026-06-24 16:17:32
1953,EU,INDIVIDUAL,Reginald Corkery,[],3,SDGT,SDN,2025-08-31,,True,2026-06-24 16:17:32
1954,OFAC,INDIVIDUAL,Maryam Ullrich,[],5,RUSSIA,SDN,2025-10-11,,True,2026-06-24 16:17:32
1955,UK,ORGANIZATION,Synthicity,[],1,RUSSIA,SDN,2025-07-05,,True,2026-06-24 16:17:32
1956,OFAC,INDIVIDUAL,Mossie Kub,[],22,DPRK,SDN,2025-08-05,,True,2026-06-24 16:17:32
1957,UN,VESSEL,MV lastly,[],21,SDGT,SDN,2026-04-04,,True,2026-06-24 16:17:32
1958,UN,INDIVIDUAL,Iliana Bogisich,[],4,RUSSIA,SDN,2026-04-25,,True,2026-06-24 16:17:32
1959,UN,ORGANIZATION,Center for Responsive Politics,[],21,RUSSIA,SDN,2025-08-20,,True,2026-06-24 16:17:32
1960,OFAC,INDIVIDUAL,Geovany Krajcik,[],11,CYBER,SDN,2025-07-17,,True,2026-06-24 16:17:32
1961,UN,INDIVIDUAL,Rafaela Padberg,[],14,IRAN,SDN,2026-06-13,,True,2026-06-24 16:17:32
1962,EU,INDIVIDUAL,Greyson Bednar,[],11,IRAN,SDN,2026-04-14,,True,2026-06-24 16:17:32
1963,UN,INDIVIDUAL,Elias McLaughlin,[],7,SYRIA,SDN,2026-01-21,,True,2026-06-24 16:17:32
1964,UN,INDIVIDUAL,Urban Feest,[],10,DPRK,SDN,2026-05-15,,True,2026-06-24 16:17:32
1965,OFAC,VESSEL,MV next,[],17,DPRK,SDN,2026-04-20,,True,2026-06-24 16:17:32
1966,EU,ORGANIZATION,Outline,[],1,DPRK,SDN,2025-07-24,,True,2026-06-24 16:17:32
1967,OFAC,ORGANIZATION,Impaq International,[],20,RUSSIA,SDN,2026-04-19,,True,2026-06-24 16:17:32
1968,OFAC,INDIVIDUAL,Heaven Wilderman,[],10,RUSSIA,SDN,2026-03-11,,True,2026-06-24 16:17:32
1969,OFAC,INDIVIDUAL,Theodore Barrows,[],21,CUBA,SDN,2026-04-06,,True,2026-06-24 16:17:32
1970,OFAC,INDIVIDUAL,Chasity Schinner,[],14,CUBA,SDN,2025-10-13,,True,2026-06-24 16:17:32
1971,EU,ORGANIZATION,Accenture,[],21,DPRK,SDN,2025-11-01,,True,2026-06-24 16:17:32
1972,OFAC,INDIVIDUAL,Cole Cronin,[],19,VENEZUELA,SDN,2026-06-18,,True,2026-06-24 16:17:32
1973,OFAC,INDIVIDUAL,Ernest Mitchell,[],12,DPRK,SDN,2026-05-26,,True,2026-06-24 16:17:32
1974,OFAC,INDIVIDUAL,Ford Bernhard,[],22,CUBA,SDN,2026-03-21,,True,2026-06-24 16:17:32
1975,UN,ORGANIZATION,Azavea,[],7,VENEZUELA,SDN,2026-04-04,,True,2026-06-24 16:17:32
1976,EU,ORGANIZATION,The Bridgespan Group,[],6,SYRIA,SDN,2026-06-21,,True,2026-06-24 16:17:32
1977,UN,ORGANIZATION,Relationship Science,[],17,DPRK,SDN,2026-05-13,,True,2026-06-24 16:17:32
1978,EU,INDIVIDUAL,Donnie Crona,[],5,SDGT,SDN,2025-08-25,,True,2026-06-24 16:17:32
1979,EU,VESSEL,MV school,[],8,DPRK,SDN,2025-11-13,,True,2026-06-24 16:17:32
1980,OFAC,ORGANIZATION,EMC,[],4,SDGT,SDN,2025-07-01,,True,2026-06-24 16:17:32
1981,OFAC,ORGANIZATION,Revelstone,[],15,DPRK,SDN,2026-04-01,,True,2026-06-24 16:17:32
1982,OFAC,ORGANIZATION,Nautilytics,[],3,SYRIA,SDN,2025-11-12,,True,2026-06-24 16:17:32
1983,EU,INDIVIDUAL,Daniella Pfannerstill,[],2,IRAN,SDN,2026-02-19,,True,2026-06-24 16:17:32
1984,OFAC,INDIVIDUAL,Christine Conn,[],7,DPRK,SDN,2025-11-14,,True,2026-06-24 16:17:32
1985,UN,INDIVIDUAL,Nasir Kohler,[],14,VENEZUELA,SDN,2026-06-11,,True,2026-06-24 16:17:32
1986,UK,INDIVIDUAL,Wilfrid Barrows,[],21,DPRK,SDN,2026-05-16,,True,2026-06-24 16:17:32
1987,OFAC,ORGANIZATION,Quid,[],8,RUSSIA,SDN,2026-06-18,,True,2026-06-24 16:17:32
1988,UN,ORGANIZATION,Evidera,[],18,SDGT,SDN,2025-08-13,,True,2026-06-24 16:17:32
1989,OFAC,INDIVIDUAL,Kailee Russel,[],3,CYBER,SDN,2025-09-10,,True,2026-06-24 16:17:32
1990,UK,ORGANIZATION,SeeClickFix,[],14,IRAN,SDN,2025-12-25,,True,2026-06-24 16:17:32
1991,OFAC,ORGANIZATION,Teradata,[],21,SYRIA,SDN,2025-08-03,,True,2026-06-24 16:17:32
1992,OFAC,ORGANIZATION,Amida Technology Solutions,[],11,SDGT,SDN,2025-12-06,,True,2026-06-24 16:17:32
1993,UK,INDIVIDUAL,Melyssa Kiehn,[],4,SDGT,SDN,2025-12-23,,True,2026-06-24 16:17:32
1994,EU,ORGANIZATION,WeMakeItSafer,[],14,CYBER,SDN,2026-01-14,,True,2026-06-24 16:17:32
1995,UK,INDIVIDUAL,Jayson Wisoky,[],22,RUSSIA,SDN,2025-10-02,,True,2026-06-24 16:17:32
1996,OFAC,INDIVIDUAL,Laurence Schulist,[],19,DPRK,SDN,2026-01-11,,True,2026-06-24 16:17:32
1997,OFAC,INDIVIDUAL,Jeff Hamill,[],5,CYBER,SDN,2025-11-09,,True,2026-06-24 16:17:32
1998,OFAC,INDIVIDUAL,Shanelle Cruickshank,[],9,DPRK,SDN,2025-10-29,,True,2026-06-24 16:17:32
1999,UN,ORGANIZATION,ASC Partners,[],23,CUBA,SDN,2025-09-10,,True,2026-06-24 16:17:32
2000,OFAC,ORGANIZATION,Capital Cube,[],18,SDGT,SDN,2025-07-24,,True,2026-06-24 16:17:32
